year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
1985 10 03 -0.259 -0.180 5  0.315  114.5
1985 10 04 -0.229 -0.211 5  0.311  112.8
1985 10 05 -0.197 -0.242 6  0.312  112.6
1985 10 06 -0.162 -0.273 6  0.317  114.2
1985 10 07 -0.127 -0.301 6  0.327  117.3
1985 10 08 -0.092 -0.327 6  0.340  121.6
1985 10 09 -0.057 -0.349 6  0.354  126.6
1985 10 10 -0.024 -0.367 6  0.368  131.4
1985 10 11  0.007 -0.379 7  0.379  135.4
1985 10 12  0.036 -0.385 7  0.387  138.1
1985 10 13  0.063 -0.384 7  0.389  139.0
1985 10 14  0.087 -0.375 7  0.385  137.7
1985 10 15  0.110 -0.358 7  0.375  134.1
1985 10 16  0.131 -0.332 7  0.357  128.0
1985 10 17  0.149 -0.297 7  0.333  119.5
1985 10 18  0.167 -0.253 7  0.303  109.2
1985 10 19  0.183 -0.200 7  0.271   98.0
1985 10 20  0.197 -0.138 8  0.240   87.5
1985 10 21  0.210 -0.067 8  0.220   80.6
1985 10 22  0.220  0.011 1  0.221   80.9
1985 10 23  0.228  0.095 1  0.248   90.5
1985 10 24  0.234  0.184 1  0.298  108.2
1985 10 25  0.235  0.277 2  0.364  131.3
1985 10 26  0.233  0.371 2  0.438  157.5
1985 10 27  0.226  0.463 2  0.515  184.9
1985 10 28  0.213  0.552 2  0.591  211.9
1985 10 29  0.195  0.634 2  0.663  237.4
1985 10 30  0.170  0.707 2  0.728  260.2
1985 10 31  0.140  0.769 2  0.782  279.5
1985 11 01  0.104  0.818 2  0.824  294.5
1985 11 02  0.063  0.850 2  0.853  304.5
1985 11 03  0.018  0.866 2  0.866  309.2
1985 11 04 -0.030  0.862 3  0.863  308.2
1985 11 05 -0.080  0.840 3  0.844  301.5
1985 11 06 -0.130  0.799 3  0.810  289.4
1985 11 07 -0.179  0.740 3  0.761  272.3
1985 11 08 -0.224  0.665 3  0.701  251.1
1985 11 09 -0.264  0.574 3  0.632  226.8
1985 11 10 -0.298  0.472 3  0.558  200.9
1985 11 11 -0.324  0.361 3  0.485  175.3
1985 11 12 -0.342  0.245 4  0.420  152.8
1985 11 13 -0.350  0.127 4  0.372  136.2
1985 11 14 -0.349  0.011 4  0.349  128.2
1985 11 15 -0.339 -0.099 5  0.353  129.5
1985 11 16 -0.321 -0.199 5  0.378  137.7
1985 11 17 -0.296 -0.287 5  0.412  149.3
1985 11 18 -0.264 -0.360 6  0.446  161.0
1985 11 19 -0.229 -0.416 6  0.475  170.6
1985 11 20 -0.191 -0.453 6  0.492  176.5
1985 11 21 -0.153 -0.473 6  0.497  177.9
1985 11 22 -0.117 -0.474 6  0.488  174.6
1985 11 23 -0.085 -0.458 6  0.466  166.6
1985 11 24 -0.057 -0.428 6  0.431  154.1
1985 11 25 -0.036 -0.385 6  0.386  138.0
1985 11 26 -0.023 -0.333 6  0.333  119.0
1985 11 27 -0.018 -0.275 6  0.275   98.3
1985 11 28 -0.020 -0.215 6  0.216   77.1
1985 11 29 -0.031 -0.157 6  0.160   57.1
1985 11 30 -0.047 -0.105 6  0.115   41.2
1985 12 01 -0.069 -0.061 5  0.092   33.5
1985 12 02 -0.094 -0.030 5  0.099   36.1
1985 12 03 -0.120 -0.014 5  0.121   44.4
1985 12 04 -0.145 -0.014 5  0.146   53.5
1985 12 05 -0.167 -0.031 5  0.170   62.2
1985 12 06 -0.182 -0.066 5  0.194   70.9
1985 12 07 -0.189 -0.118 5  0.223   81.3
1985 12 08 -0.186 -0.186 5  0.263   95.2
1985 12 09 -0.171 -0.267 6  0.317  114.0
1985 12 10 -0.142 -0.358 6  0.385  138.0
1985 12 11 -0.098 -0.456 6  0.466  166.7
1985 12 12 -0.040 -0.556 6  0.558  199.2
1985 12 13  0.033 -0.655 7  0.656  234.3
1985 12 14  0.120 -0.748 7  0.757  270.6
1985 12 15  0.220 -0.829 7  0.858  306.9
1985 12 16  0.331 -0.895 7  0.954  341.9
1985 12 17  0.451 -0.942 7  1.044  374.7
1985 12 18  0.576 -0.965 7  1.124  404.2
1985 12 19  0.705 -0.961 7  1.192  429.9
1985 12 20  0.834 -0.929 7  1.249  451.4
1985 12 21  0.959 -0.867 8  1.293  468.7
1985 12 22  1.077 -0.774 8  1.326  482.2
1985 12 23  1.183 -0.650 8  1.350  492.4
1985 12 24  1.275 -0.497 8  1.369  500.6
1985 12 25  1.349 -0.317 8  1.386  508.0
1985 12 26  1.402 -0.113 8  1.407  516.2
1985 12 27  1.431  0.110 1  1.435  526.5
1985 12 28  1.432  0.348 1  1.474  540.2
1985 12 29  1.405  0.594 1  1.526  557.7
1985 12 30  1.348  0.843 1  1.590  579.1
1985 12 31  1.259  1.088 1  1.664  603.9
1986 01 01  1.139  1.323 2  1.746  630.8
1986 01 02  0.989  1.539 2  1.829  658.6
1986 01 03  0.809  1.731 2  1.911  685.7
1986 01 04  0.602  1.892 2  1.986  710.9
1986 01 05  0.370  2.017 2  2.051  733.1
1986 01 06  0.119  2.101 2  2.104  751.4
1986 01 07 -0.148  2.139 3  2.144  765.6
1986 01 08 -0.425  2.128 3  2.170  775.8
1986 01 09 -0.706  2.068 3  2.185  782.6
1986 01 10 -0.986  1.957 3  2.191  787.0
1986 01 11 -1.256  1.797 3  2.193  790.3
1986 01 12 -1.510  1.591 3  2.194  793.9
1986 01 13 -1.742  1.343 4  2.200  799.3
1986 01 14 -1.945  1.058 4  2.214  807.6
1986 01 15 -2.112  0.742 4  2.239  819.3
1986 01 16 -2.239  0.405 4  2.275  834.3
1986 01 17 -2.320  0.053 4  2.321  851.8
1986 01 18 -2.353 -0.302 5  2.372  870.4
1986 01 19 -2.336 -0.653 5  2.425  888.4
1986 01 20 -2.267 -0.989 5  2.473  903.9
1986 01 21 -2.148 -1.301 5  2.511  915.0
1986 01 22 -1.981 -1.580 5  2.534  920.3
1986 01 23 -1.770 -1.819 6  2.538  918.6
1986 01 24 -1.519 -2.012 6  2.521  909.3
1986 01 25 -1.236 -2.153 6  2.482  892.5
1986 01 26 -0.927 -2.239 6  2.423  868.8
1986 01 27 -0.601 -2.268 6  2.346  839.4
1986 01 28 -0.267 -2.241 6  2.257  806.3
1986 01 29  0.067 -2.160 7  2.161  771.8
1986 01 30  0.392 -2.029 7  2.066  738.6
1986 01 31  0.698 -1.852 7  1.980  709.4
1986 02 01  0.979 -1.638 7  1.908  686.4
1986 02 02  1.227 -1.393 7  1.856  671.0
1986 02 03  1.437 -1.126 8  1.825  663.2
1986 02 04  1.604 -0.847 8  1.813  661.7
1986 02 05  1.724 -0.564 8  1.814  664.1
1986 02 06  1.797 -0.288 8  1.820  667.6
1986 02 07  1.823 -0.027 8  1.823  669.2
1986 02 08  1.803  0.212 1  1.815  666.0
1986 02 09  1.740  0.421 1  1.790  656.0
1986 02 10  1.638  0.596 1  1.743  637.7
1986 02 11  1.503  0.731 1  1.671  610.1
1986 02 12  1.340  0.824 1  1.573  573.2
1986 02 13  1.157  0.875 1  1.451  527.2
1986 02 14  0.960  0.884 1  1.305  473.2
1986 02 15  0.758  0.853 2  1.141  412.5
1986 02 16  0.556  0.786 2  0.963  346.9
1986 02 17  0.361  0.687 2  0.776  278.9
1986 02 18  0.180  0.563 2  0.591  211.6
1986 02 19  0.017  0.420 2  0.420  150.0
1986 02 20 -0.122  0.264 3  0.291  104.4
1986 02 21 -0.236  0.104 4  0.257   94.0
1986 02 22 -0.321 -0.054 5  0.325  119.3
1986 02 23 -0.377 -0.203 5  0.428  156.1
1986 02 24 -0.404 -0.336 5  0.525  190.6
1986 02 25 -0.403 -0.447 6  0.602  217.6
1986 02 26 -0.377 -0.532 6  0.652  234.9
1986 02 27 -0.329 -0.587 6  0.672  241.7
1986 02 28 -0.262 -0.609 6  0.663  237.9
1986 03 01 -0.182 -0.598 6  0.625  223.7
1986 03 02 -0.093 -0.553 6  0.561  200.3
1986 03 03  0.000 -0.475 7  0.475  169.7
1986 03 04  0.093 -0.368 7  0.379  135.6
1986 03 05  0.179 -0.233 7  0.294  106.1
1986 03 06  0.256 -0.076 8  0.267   97.8
1986 03 07  0.318  0.099 1  0.333  122.1
1986 03 08  0.364  0.286 1  0.462  168.0
1986 03 09  0.389  0.479 2  0.617  222.8
1986 03 10  0.393  0.672 2  0.779  280.0
1986 03 11  0.374  0.860 2  0.938  336.5
1986 03 12  0.332  1.037 2  1.089  389.9
1986 03 13  0.269  1.198 2  1.227  438.8
1986 03 14  0.185  1.337 2  1.349  482.1
1986 03 15  0.082  1.451 2  1.453  519.0
1986 03 16 -0.035  1.537 3  1.537  549.0
1986 03 17 -0.165  1.593 3  1.601  571.9
1986 03 18 -0.304  1.616 3  1.644  587.8
1986 03 19 -0.448  1.607 3  1.668  597.0
1986 03 20 -0.593  1.566 3  1.674  600.0
1986 03 21 -0.735  1.493 3  1.665  597.7
1986 03 22 -0.871  1.391 3  1.641  590.8
1986 03 23 -0.996  1.262 3  1.608  580.3
1986 03 24 -1.108  1.108 4  1.567  567.5
1986 03 25 -1.204  0.933 4  1.523  553.4
1986 03 26 -1.282  0.739 4  1.479  539.4
1986 03 27 -1.338  0.531 4  1.440  526.4
1986 03 28 -1.372  0.313 4  1.407  515.8
1986 03 29 -1.383  0.087 4  1.385  508.4
1986 03 30 -1.369 -0.143 5  1.376  505.0
1986 03 31 -1.331 -0.372 5  1.382  506.3
1986 04 01 -1.269 -0.598 5  1.403  512.3
1986 04 02 -1.182 -0.817 5  1.437  523.0
1986 04 03 -1.074 -1.026 5  1.485  538.0
1986 04 04 -0.943 -1.221 6  1.543  556.7
1986 04 05 -0.793 -1.400 6  1.609  578.3
1986 04 06 -0.624 -1.558 6  1.679  601.9
1986 04 07 -0.441 -1.695 6  1.751  626.4
1986 04 08 -0.245 -1.805 6  1.822  650.8
1986 04 09 -0.039 -1.888 6  1.888  674.2
1986 04 10  0.173 -1.940 7  1.947  695.5
1986 04 11  0.387 -1.959 7  1.997  713.9
1986 04 12  0.599 -1.944 7  2.035  728.3
1986 04 13  0.805 -1.895 7  2.058  738.1
1986 04 14  1.000 -1.809 7  2.067  742.8
1986 04 15  1.179 -1.688 7  2.059  742.0
1986 04 16  1.339 -1.532 7  2.035  735.5
1986 04 17  1.475 -1.344 8  1.996  723.5
1986 04 18  1.583 -1.126 8  1.943  706.7
1986 04 19  1.660 -0.883 8  1.880  686.0
1986 04 20  1.703 -0.619 8  1.812  662.8
1986 04 21  1.709 -0.339 8  1.742  638.9
1986 04 22  1.679 -0.050 8  1.679  616.4
1986 04 23  1.611  0.241 1  1.629  597.6
1986 04 24  1.508  0.527 1  1.597  584.5
1986 04 25  1.370  0.801 1  1.587  578.6
1986 04 26  1.203  1.055 1  1.600  580.3
1986 04 27  1.009  1.283 2  1.632  589.0
1986 04 28  0.794  1.478 2  1.677  602.8
1986 04 29  0.565  1.634 2  1.729  619.3
1986 04 30  0.328  1.748 2  1.779  635.8
1986 05 01  0.089  1.817 2  1.819  649.7
1986 05 02 -0.143  1.839 3  1.844  658.7
1986 05 03 -0.362  1.813 3  1.849  660.9
1986 05 04 -0.561  1.742 3  1.830  655.2
1986 05 05 -0.735  1.628 3  1.786  640.7
1986 05 06 -0.878  1.475 3  1.717  617.5
1986 05 07 -0.987  1.289 3  1.624  585.8
1986 05 08 -1.059  1.077 3  1.511  546.8
1986 05 09 -1.093  0.846 4  1.382  502.1
1986 05 10 -1.088  0.603 4  1.244  453.9
1986 05 11 -1.047  0.358 4  1.107  405.0
1986 05 12 -0.972  0.116 4  0.979  359.3
1986 05 13 -0.867 -0.113 5  0.875  320.9
1986 05 14 -0.737 -0.324 5  0.806  294.4
1986 05 15 -0.588 -0.511 5  0.779  282.7
1986 05 16 -0.425 -0.669 6  0.793  285.5
1986 05 17 -0.255 -0.796 6  0.836  299.2
1986 05 18 -0.085 -0.888 6  0.892  318.6
1986 05 19  0.081 -0.946 7  0.949  339.1
1986 05 20  0.237 -0.970 7  0.998  357.1
1986 05 21  0.377 -0.962 7  1.033  370.3
1986 05 22  0.499 -0.924 7  1.050  377.5
1986 05 23  0.600 -0.861 7  1.049  378.2
1986 05 24  0.677 -0.776 7  1.030  372.3
1986 05 25  0.731 -0.674 8  0.995  360.6
1986 05 26  0.761 -0.560 8  0.945  343.7
1986 05 27  0.769 -0.438 8  0.885  322.7
1986 05 28  0.756 -0.313 8  0.818  299.1
1986 05 29  0.724 -0.188 8  0.748  274.2
1986 05 30  0.677 -0.068 8  0.680  249.5
1986 05 31  0.616  0.045 1  0.617  226.5
1986 06 01  0.544  0.149 1  0.564  206.7
1986 06 02  0.465  0.241 1  0.524  191.3
1986 06 03  0.381  0.321 1  0.498  180.9
1986 06 04  0.294  0.388 2  0.486  175.4
1986 06 05  0.205  0.440 2  0.486  174.4
1986 06 06  0.117  0.479 2  0.493  176.5
1986 06 07  0.031  0.505 2  0.506  180.5
1986 06 08 -0.053  0.517 3  0.519  185.5
1986 06 09 -0.133  0.516 3  0.533  190.6
1986 06 10 -0.210  0.503 3  0.545  195.4
1986 06 11 -0.282  0.478 3  0.555  199.6
1986 06 12 -0.348  0.442 3  0.563  203.2
1986 06 13 -0.409  0.396 4  0.569  206.2
1986 06 14 -0.463  0.340 4  0.575  208.9
1986 06 15 -0.510  0.276 4  0.579  211.3
1986 06 16 -0.547  0.204 4  0.584  213.6
1986 06 17 -0.575  0.127 4  0.589  215.7
1986 06 18 -0.591  0.045 4  0.593  217.7
1986 06 19 -0.596 -0.038 5  0.597  219.2
1986 06 20 -0.588 -0.122 5  0.600  220.2
1986 06 21 -0.567 -0.202 5  0.602  220.2
1986 06 22 -0.532 -0.277 5  0.600  219.0
1986 06 23 -0.485 -0.343 5  0.595  216.3
1986 06 24 -0.426 -0.399 5  0.584  211.7
1986 06 25 -0.357 -0.442 6  0.568  205.3
1986 06 26 -0.280 -0.470 6  0.547  196.7
1986 06 27 -0.197 -0.481 6  0.519  186.2
1986 06 28 -0.111 -0.474 6  0.487  174.0
1986 06 29 -0.026 -0.449 6  0.450  160.6
1986 06 30  0.055 -0.406 7  0.410  146.6
1986 07 01  0.129 -0.348 7  0.371  133.0
1986 07 02  0.193 -0.275 7  0.336  121.3
1986 07 03  0.245 -0.191 8  0.311  112.9
1986 07 04  0.282 -0.099 8  0.299  109.3
1986 07 05  0.303 -0.002 8  0.303  111.1
1986 07 06  0.307  0.095 1  0.321  117.6
1986 07 07  0.295  0.188 1  0.350  127.3
1986 07 08  0.267  0.274 2  0.383  138.5
1986 07 09  0.227  0.348 2  0.415  149.5
1986 07 10  0.175  0.408 2  0.444  159.2
1986 07 11  0.116  0.451 2  0.465  166.5
1986 07 12  0.052  0.475 2  0.478  170.8
1986 07 13 -0.012  0.480 3  0.480  171.6
1986 07 14 -0.073  0.466 3  0.472  168.6
1986 07 15 -0.128  0.434 3  0.452  161.9
1986 07 16 -0.174  0.385 3  0.422  151.6
1986 07 17 -0.208  0.323 3  0.384  138.2
1986 07 18 -0.229  0.250 3  0.339  122.5
1986 07 19 -0.236  0.170 4  0.291  105.7
1986 07 20 -0.229  0.086 4  0.245   89.6
1986 07 21 -0.210  0.003 4  0.210   76.9
1986 07 22 -0.179 -0.076 5  0.194   71.0
1986 07 23 -0.139 -0.147 6  0.203   73.4
1986 07 24 -0.094 -0.209 6  0.230   82.4
1986 07 25 -0.047 -0.260 6  0.264   94.3
1986 07 26 -0.000 -0.297 6  0.297  106.2
1986 07 27  0.042 -0.322 7  0.325  115.9
1986 07 28  0.077 -0.333 7  0.342  122.4
1986 07 29  0.101 -0.333 7  0.348  124.7
1986 07 30  0.114 -0.323 7  0.343  122.8
1986 07 31  0.113 -0.306 7  0.326  116.7
1986 08 01  0.098 -0.282 7  0.299  107.0
1986 08 02  0.070 -0.256 7  0.265   95.0
1986 08 03  0.030 -0.230 7  0.232   82.7
1986 08 04 -0.020 -0.205 6  0.206   73.6
1986 08 05 -0.077 -0.184 6  0.200   71.7
1986 08 06 -0.138 -0.169 6  0.218   78.8
1986 08 07 -0.199 -0.160 5  0.255   92.7
1986 08 08 -0.257 -0.156 5  0.301  109.6
1986 08 09 -0.307 -0.159 5  0.346  126.2
1986 08 10 -0.347 -0.167 5  0.385  140.5
1986 08 11 -0.373 -0.177 5  0.413  150.8
1986 08 12 -0.383 -0.189 5  0.428  156.1
1986 08 13 -0.376 -0.200 5  0.426  155.6
1986 08 14 -0.352 -0.208 5  0.408  148.8
1986 08 15 -0.309 -0.209 5  0.373  135.9
1986 08 16 -0.250 -0.203 5  0.322  117.0
1986 08 17 -0.177 -0.187 6  0.258   93.2
1986 08 18 -0.092 -0.160 6  0.185   66.4
1986 08 19  0.002 -0.122 7  0.122   43.5
1986 08 20  0.100 -0.072 8  0.123   44.7
1986 08 21  0.199 -0.011 8  0.199   73.1
1986 08 22  0.294  0.060 1  0.300  110.1
1986 08 23  0.383  0.137 1  0.406  148.7
1986 08 24  0.460  0.219 1  0.510  186.1
1986 08 25  0.523  0.303 1  0.605  220.4
1986 08 26  0.570  0.384 1  0.687  250.2
1986 08 27  0.598  0.460 1  0.755  274.3
1986 08 28  0.608  0.527 1  0.804  291.8
1986 08 29  0.598  0.581 1  0.834  302.0
1986 08 30  0.569  0.620 2  0.842  304.4
1986 08 31  0.523  0.641 2  0.827  298.7
1986 09 01  0.461  0.643 2  0.791  285.2
1986 09 02  0.387  0.624 2  0.734  264.3
1986 09 03  0.304  0.584 2  0.659  236.6
1986 09 04  0.214  0.525 2  0.567  203.2
1986 09 05  0.122  0.446 2  0.463  165.6
1986 09 06  0.031  0.352 2  0.353  126.2
1986 09 07 -0.056  0.244 3  0.250   89.5
1986 09 08 -0.135  0.126 4  0.185   67.0
1986 09 09 -0.204  0.002 4  0.204   75.0
1986 09 10 -0.261 -0.123 5  0.289  105.4
1986 09 11 -0.304 -0.246 5  0.391  142.0
1986 09 12 -0.333 -0.361 6  0.491  177.6
1986 09 13 -0.346 -0.466 6  0.580  209.3
1986 09 14 -0.344 -0.556 6  0.654  235.3
1986 09 15 -0.329 -0.628 6  0.709  254.7
1986 09 16 -0.301 -0.680 6  0.743  266.7
1986 09 17 -0.262 -0.710 6  0.756  271.0
1986 09 18 -0.215 -0.716 6  0.748  267.7
1986 09 19 -0.162 -0.700 6  0.719  257.1
1986 09 20 -0.106 -0.662 6  0.671  239.6
1986 09 21 -0.048 -0.604 6  0.606  216.3
1986 09 22  0.007 -0.527 7  0.527  188.3
1986 09 23  0.059 -0.436 7  0.440  157.3
1986 09 24  0.105 -0.334 7  0.350  125.2
1986 09 25  0.143 -0.224 7  0.266   95.7
1986 09 26  0.172 -0.112 8  0.205   74.8
1986 09 27  0.192 -0.002 8  0.192   70.4
1986 09 28  0.202  0.103 1  0.227   82.8
1986 09 29  0.203  0.197 1  0.283  102.6
1986 09 30  0.196  0.278 2  0.340  122.6
1986 10 01  0.181  0.342 2  0.387  139.2
1986 10 02  0.161  0.388 2  0.420  150.6
1986 10 03  0.138  0.413 2  0.435  155.9
1986 10 04  0.113  0.417 2  0.432  154.7
1986 10 05  0.089  0.402 2  0.411  147.1
1986 10 06  0.068  0.367 2  0.373  133.5
1986 10 07  0.052  0.317 2  0.321  114.7
1986 10 08  0.043  0.253 2  0.257   91.7
1986 10 09  0.042  0.180 2  0.185   66.2
1986 10 10  0.050  0.103 2  0.115   41.1
1986 10 11  0.067  0.026 1  0.072   26.2
1986 10 12  0.092 -0.046 8  0.103   37.6
1986 10 13  0.126 -0.107 8  0.165   60.0
1986 10 14  0.165 -0.155 8  0.226   82.0
1986 10 15  0.209 -0.184 8  0.278  100.9
1986 10 16  0.253 -0.192 8  0.318  115.4
1986 10 17  0.296 -0.176 8  0.345  125.6
1986 10 18  0.334 -0.136 8  0.361  131.9
1986 10 19  0.363 -0.072 8  0.370  135.8
1986 10 20  0.381  0.015 1  0.381  140.0
1986 10 21  0.384  0.121 1  0.403  147.6
1986 10 22  0.370  0.244 1  0.443  161.4
1986 10 23  0.337  0.378 2  0.507  183.1
1986 10 24  0.284  0.517 2  0.590  212.1
1986 10 25  0.211  0.656 2  0.689  246.7
1986 10 26  0.117  0.788 2  0.797  284.6
1986 10 27  0.005  0.906 2  0.906  323.5
1986 10 28 -0.122  1.004 3  1.012  361.4
1986 10 29 -0.263  1.077 3  1.108  396.4
1986 10 30 -0.412  1.119 3  1.192  427.1
1986 10 31 -0.564  1.127 3  1.260  452.5
1986 11 01 -0.715  1.098 3  1.310  471.8
1986 11 02 -0.859  1.032 3  1.343  484.9
1986 11 03 -0.990  0.929 4  1.358  492.1
1986 11 04 -1.105  0.791 4  1.359  494.2
1986 11 05 -1.196  0.622 4  1.349  492.1
1986 11 06 -1.262  0.427 4  1.332  487.6
1986 11 07 -1.298  0.212 4  1.315  482.3
1986 11 08 -1.302 -0.016 5  1.302  477.9
1986 11 09 -1.273 -0.250 5  1.297  475.7
1986 11 10 -1.212 -0.480 5  1.303  476.6
1986 11 11 -1.119 -0.700 5  1.320  480.8
1986 11 12 -0.997 -0.902 5  1.344  487.5
1986 11 13 -0.850 -1.078 6  1.373  495.6
1986 11 14 -0.683 -1.223 6  1.401  503.6
1986 11 15 -0.500 -1.332 6  1.423  509.9
1986 11 16 -0.308 -1.402 6  1.436  513.3
1986 11 17 -0.113 -1.431 6  1.435  512.7
1986 11 18  0.079 -1.419 7  1.421  507.4
1986 11 19  0.262 -1.366 7  1.391  497.4
1986 11 20  0.430 -1.278 7  1.348  482.7
1986 11 21  0.577 -1.156 7  1.292  464.1
1986 11 22  0.700 -1.008 7  1.227  442.3
1986 11 23  0.796 -0.839 7  1.156  418.4
1986 11 24  0.861 -0.657 8  1.083  393.5
1986 11 25  0.895 -0.468 8  1.010  368.6
1986 11 26  0.898 -0.282 8  0.941  344.5
1986 11 27  0.871 -0.104 8  0.877  321.8
1986 11 28  0.816  0.059 1  0.819  300.4
1986 11 29  0.738  0.200 1  0.764  280.0
1986 11 30  0.639  0.315 1  0.712  260.0
1986 12 01  0.525  0.400 1  0.659  239.6
1986 12 02  0.400  0.452 2  0.604  218.3
1986 12 03  0.272  0.471 2  0.544  195.6
1986 12 04  0.144  0.457 2  0.480  171.7
1986 12 05  0.024  0.412 2  0.413  147.5
1986 12 06 -0.084  0.339 3  0.349  124.9
1986 12 07 -0.175  0.242 3  0.298  107.5
1986 12 08 -0.245  0.125 4  0.275  100.4
1986 12 09 -0.290 -0.005 5  0.290  106.5
1986 12 10 -0.309 -0.141 5  0.340  124.1
1986 12 11 -0.299 -0.279 5  0.409  148.1
1986 12 12 -0.261 -0.410 6  0.486  174.9
1986 12 13 -0.195 -0.529 6  0.564  202.1
1986 12 14 -0.103 -0.631 6  0.639  228.4
1986 12 15  0.013 -0.710 7  0.710  253.4
1986 12 16  0.147 -0.762 7  0.776  277.3
1986 12 17  0.297 -0.784 7  0.838  300.4
1986 12 18  0.457 -0.774 7  0.899  323.4
1986 12 19  0.621 -0.733 7  0.961  347.0
1986 12 20  0.784 -0.659 8  1.024  371.8
1986 12 21  0.939 -0.556 8  1.092  397.9
1986 12 22  1.082 -0.426 8  1.163  425.2
1986 12 23  1.206 -0.273 8  1.237  453.3
1986 12 24  1.307 -0.102 8  1.311  481.2
1986 12 25  1.381  0.082 1  1.384  507.9
1986 12 26  1.425  0.273 1  1.451  532.1
1986 12 27  1.437  0.464 1  1.510  552.7
1986 12 28  1.415  0.650 1  1.557  568.8
1986 12 29  1.360  0.824 1  1.590  579.4
1986 12 30  1.273  0.982 1  1.607  584.0
1986 12 31  1.156  1.119 1  1.608  582.7
1987 01 01  1.012  1.231 2  1.594  575.5
1987 01 02  0.846  1.316 2  1.564  563.2
1987 01 03  0.662  1.372 2  1.523  546.8
1987 01 04  0.466  1.398 2  1.474  527.8
1987 01 05  0.262  1.396 2  1.421  507.8
1987 01 06  0.056  1.368 2  1.369  488.9
1987 01 07 -0.146  1.315 3  1.323  472.8
1987 01 08 -0.340  1.242 3  1.288  460.9
1987 01 09 -0.521  1.153 3  1.265  454.1
1987 01 10 -0.687  1.052 3  1.256  452.4
1987 01 11 -0.834  0.943 3  1.259  455.1
1987 01 12 -0.960  0.832 4  1.270  460.9
1987 01 13 -1.065  0.721 4  1.287  468.2
1987 01 14 -1.149  0.616 4  1.303  475.5
1987 01 15 -1.211  0.518 4  1.317  481.5
1987 01 16 -1.255  0.429 4  1.326  485.3
1987 01 17 -1.280  0.352 4  1.327  486.2
1987 01 18 -1.289  0.285 4  1.320  484.0
1987 01 19 -1.285  0.229 4  1.305  478.7
1987 01 20 -1.270  0.182 4  1.283  470.6
1987 01 21 -1.245  0.141 4  1.253  459.8
1987 01 22 -1.213  0.105 4  1.218  446.9
1987 01 23 -1.175  0.071 4  1.178  432.2
1987 01 24 -1.132  0.036 4  1.133  415.9
1987 01 25 -1.085 -0.003 5  1.085  398.3
1987 01 26 -1.034 -0.047 5  1.035  379.9
1987 01 27 -0.979 -0.100 5  0.984  360.9
1987 01 28 -0.919 -0.161 5  0.933  342.1
1987 01 29 -0.854 -0.231 5  0.885  324.2
1987 01 30 -0.785 -0.310 5  0.844  308.5
1987 01 31 -0.710 -0.396 5  0.813  296.5
1987 02 01 -0.630 -0.489 5  0.797  289.6
1987 02 02 -0.545 -0.585 6  0.799  289.2
1987 02 03 -0.456 -0.683 6  0.821  295.7
1987 02 04 -0.363 -0.779 6  0.860  308.5
1987 02 05 -0.270 -0.871 6  0.912  326.3
1987 02 06 -0.176 -0.956 6  0.972  347.3
1987 02 07 -0.085 -1.031 6  1.035  369.5
1987 02 08  0.001 -1.095 7  1.095  391.1
1987 02 09  0.082 -1.147 7  1.150  410.6
1987 02 10  0.154 -1.185 7  1.195  426.8
1987 02 11  0.216 -1.209 7  1.228  438.9
1987 02 12  0.268 -1.220 7  1.249  446.4
1987 02 13  0.308 -1.217 7  1.256  449.2
1987 02 14  0.338 -1.204 7  1.250  447.3
1987 02 15  0.357 -1.180 7  1.232  441.1
1987 02 16  0.367 -1.147 7  1.204  431.1
1987 02 17  0.371 -1.106 7  1.167  417.8
1987 02 18  0.370 -1.059 7  1.122  401.8
1987 02 19  0.366 -1.007 7  1.071  383.9
1987 02 20  0.363 -0.950 7  1.017  364.4
1987 02 21  0.362 -0.888 7  0.959  344.0
1987 02 22  0.367 -0.822 7  0.900  322.9
1987 02 23  0.378 -0.751 7  0.840  301.7
1987 02 24  0.396 -0.673 7  0.781  280.9
1987 02 25  0.423 -0.588 7  0.725  261.3
1987 02 26  0.458 -0.496 7  0.675  244.3
1987 02 27  0.499 -0.396 8  0.637  231.4
1987 02 28  0.546 -0.286 8  0.616  224.8
1987 03 01  0.594 -0.168 8  0.617  226.1
1987 03 02  0.642 -0.041 8  0.643  236.1
1987 03 03  0.686  0.094 1  0.692  254.0
1987 03 04  0.723  0.234 1  0.760  278.2
1987 03 05  0.749  0.377 1  0.839  306.3
1987 03 06  0.763  0.521 1  0.924  336.2
1987 03 07  0.760  0.663 1  1.009  365.9
1987 03 08  0.740  0.799 2  1.089  393.9
1987 03 09  0.702  0.925 2  1.161  418.8
1987 03 10  0.646  1.037 2  1.222  439.7
1987 03 11  0.572  1.133 2  1.269  455.8
1987 03 12  0.483  1.209 2  1.302  466.8
1987 03 13  0.381  1.264 2  1.320  472.5
1987 03 14  0.269  1.295 2  1.323  472.8
1987 03 15  0.151  1.302 2  1.310  468.1
1987 03 16  0.031  1.284 2  1.285  458.7
1987 03 17 -0.087  1.243 3  1.246  445.1
1987 03 18 -0.199  1.181 3  1.197  427.9
1987 03 19 -0.302  1.099 3  1.139  407.7
1987 03 20 -0.393  1.000 3  1.075  385.2
1987 03 21 -0.470  0.888 3  1.005  361.0
1987 03 22 -0.531  0.766 3  0.932  336.0
1987 03 23 -0.576  0.638 3  0.859  310.7
